id	workflow	list_key	file	line	severity	category	text	scenario
wf_d3d5fc1b-5c0#a72d813c023957f4f#findings#0	wf_d3d5fc1b-5c0	findings	sava-core/config/pitest/accounts-accepted.csv	17	high	correctness	Four accepted `PublicKey.verifySignature` rows survive the deletion of their mutation sites and are tagged at a javadoc line (340) and past end-of-file (368), leaving two unclaimed acceptance slots per mutator that will silently absorb future NO_COVERAGE debt.	Post-commit `PublicKey.java` has exactly three uncovered boolean-returning `verifySignature` sites reachable from `software.sava.core.accounts.*Test*`: lines 106 and 116 (the two unreachable private `Ed25519PublicKeyParameters` overloads) and line 325 (the 4-arg default, driven only from `core.tx` tests). The baseline holds five rows for `PublicKey,verifySignature,BooleanFalseReturnValsMutator,NO_COVERAGE` and five for the True twin. Add any new boolean `verifySignature` overload without an accounts-package test — plausible on an interface that already carries nine of them — and its two NO_COVERAGE mutants are absorbed by the two orphan rows: `pitestAccountsVerify` reports no new debt and stays green, which is exactly the "same-key swap is invisible" hole HARDENING_NOTES.md names, now pre-loaded with free slots.
wf_d3d5fc1b-5c0#a72d813c023957f4f#findings#1	wf_d3d5fc1b-5c0	findings	sava-rpc/config/pitest/README.md	335	medium	doc-inaccuracy	The `# single element array` acceptance argument is false against the current parser, its two baseline rows match no mutant, and their `# line 28` / `# line 40` tags now point into the `DataEncoding` enum this commit added.	The entry states the two rows "both sit on the single-element-array branch, which always throws ... the branch's return value is never observable. Killing these means changing the quirk, which is deliberately unchanged." Post-commit `JsonUtil.parseEncodedData` has no return on that branch at all — it is `if (!ji.readArray()) { throw new JsonException("Encoded account data array is missing its encoding"); }` (JsonUtil.java:68-70) — and `ParseResponseFieldTests` lines 335-337 feed `["aGVsbG8="]` and assert that exact message, so a mutant that removes the throw is killed, not equivalent. A reviewer re-reading the argument via the row tags lands on `base58, base64, base64_zstd` (JsonUtil.java:28) and the closing brace of the new `DATA_ENCODING_PARSER` lambda (JsonUtil.java:40) — code this commit created — and can reasonably conclude the acceptance was re-reviewed against the current source when it was not.
wf_d3d5fc1b-5c0#a72d813c023957f4f#findings#2	wf_d3d5fc1b-5c0	findings	sava-rpc/config/pitest/responses-accepted.csv	3	medium	hardening-baseline	The `NakedReceiverMutator` row is deliberately retained after the commit's own README declares the mutant killed, with no recorded removal criterion, so the new test that killed it is unprotected by the ratchet.	The README now says `unknownResponseEncodingsStillConsumeTheArrayAndReturnEmptyData` "kills the reset-drop in the fresh full response suite" while the accepted row `JsonUtil,parseEncodedData,NakedReceiverMutator,SURVIVED` stays in place. Delete or weaken that test — e.g. drop the trailing `assertEquals(41, it.skipUntil("after").readInt())`, which is the only assertion that observes the cursor — and the mutant returns to SURVIVED, is absorbed by this row, and `pitestResponsesVerify` stays green. AGENTS.md makes catching exactly that the point of running the owning suite on test-only edits ("a weakened test is exactly what the ratchet catches"), and HARDENING_NOTES.md records the module's standard as "no stale acceptances widening the gate" with the 2026-07-23 precedent of shrinking the client baseline by a row on this same evidence.
wf_d3d5fc1b-5c0#a72d813c023957f4f#findings#3	wf_d3d5fc1b-5c0	findings	sava-core/config/pitest/README.md	216	low	doc-inaccuracy	The crypto suite's recorded population ("12 mutants") is invalidated by this commit's deletion of `Hmac.hmacSHA512(byte[], byte[])`, and nothing in the commit records the shrink.	The line reads "`crypto-accepted.csv` is empty and the suite runs at 100% (12 mutants). Keep it that way." The deleted two-argument overload lived in `software.sava.core.crypto.Hmac`, inside `pitestCrypto`'s target (`software.sava.core.crypto.*`), and its body contributed at least a `VoidMethodCallMutator` on `mac.init(keySpec)` and return-value mutants on `return mac.doFinal(data)`. The next `pitestCrypto` run therefore reports fewer than 12, and AGENTS.md tells the reader to treat exactly that as an alarm ("A suite that got faster without getting narrower is a bug report ... an unexplained one usually means the run did less than you think") — with no explanation anywhere in the record.
wf_d3d5fc1b-5c0#a72d813c023957f4f#findings#4	wf_d3d5fc1b-5c0	findings	sava-rpc/config/pitest/README.md	342	low	doc-inaccuracy	The rewritten entry keeps the heading `JsonUtil.parseEncodedData:37`, a coordinate that this commit itself made point at unrelated new code.	Post-commit JsonUtil.java:37 is `return DataEncoding.base58;` inside the `DATA_ENCODING_PARSER` lambda added by this commit; the acceptance is about `ji.reset(mark2).skipRestOfArray()`, which is at line 80. The commit rewrote nine of the entry's ten lines and left the one stale token in the heading, so the entry reads as freshly reviewed against a line that has nothing to do with it. Its two sibling entries in the same list carry no coordinate at all (`- JsonUtil.parseEncodedData — baseline label # logging only`, line 352; `- JsonUtil.toJsonIntArray`, line 354), and AGENTS.md's template says lines are review metadata that cannot define identity.
wf_31eab451-c22#a7c9675035a12dfbf#findings#0	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/Field25519.java	38	minor		The "Local changes, in full" list says "the three deprecated `decode(...)` aliases" were dropped, but BouncyCastle 1.85.2 has four, so one dropped method is unaccounted for in a note that claims a reader needs nothing else.	
wf_31eab451-c22#a7c9675035a12dfbf#findings#1	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/Field25519.java	14	nit		The class note describes Field25519 as the subset of X25519Field "that [Ed25519Util] and [Scalar25519] use", but Scalar25519 calls no X25519Field method at all.	
wf_31eab451-c22#a7c9675035a12dfbf#findings#2	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	47	nit		Local change 5's exception list for `final` on single-assignment locals names only "the divstep and update routines", but four other kept methods also keep non-final single-assignment locals, so the list is narrower than the code.	
wf_31eab451-c22#a7c9675035a12dfbf#findings#3	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/Field25519.java	5	nit		The reproduced BouncyCastle copyright notice reads "2000 - 2023" while the notice shipped with the 1.85.2 artifact the port is taken from reads "2000-2026" — pre-existing, inherited exactly as the spec required, so this is the owner's call rather than a defect in this change.	
wf_31eab451-c22#a4b32ecaf01ed20a4#findings#0	wf_31eab451-c22	findings	sava/sava-core/src/test/java/software/sava/core/crypto/ed25519/Field25519Tests.java	315	major		Field25519Tests and Field25519Fuzz never assert that a read-only operand survives the call, and because the local op runs first on arrays it shares with the BouncyCastle call, a value-preserving write through an input operand is invisible to both Oracle A and Oracle B.	
wf_31eab451-c22#a4b32ecaf01ed20a4#findings#1	wf_31eab451-c22	findings	sava/sava-core/src/test/java/software/sava/core/crypto/ed25519/Field25519Tests.java	367	major		Nothing committed distinguishes Field25519.inv (constant time) from Field25519.invVar (variable time): if the port's `inv` called ModInverse.modOddInverseVar, every one of the four oracles would still pass, and `inv` is the entry point Ed25519Util uses on the secret-dependent projective Z during key derivation.	
wf_31eab451-c22#a4b32ecaf01ed20a4#findings#2	wf_31eab451-c22	findings	sava/sava-core/src/test/resources/fuzz/README.md	130	nit		The `d_and_two` seed description says d is "the multiplier `pointAdd` feeds through `mul`", but Ed25519Util's pointAdd multiplies by 2d, and the precompute by 4d; d itself is never a `mul` operand in production.	
wf_31eab451-c22#a4b32ecaf01ed20a4#findings#3	wf_31eab451-c22	findings	<scratchpad>	116	nit		The spec's radix table is wrong from index 2 onward; the code and tests use the correct one, so this is a spec erratum to record rather than a defect to fix.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#0	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	346	major		The proposed acceptance of `ModInverse,getMaximumDivsteps,RemoveConditionalMutator_ORDER_ELSE` as an "accepted equivalent" is contradicted by BouncyCastle's own source, and the exhaustive evidence offered is measured against the wrong divstep model.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#1	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	139	major		The one NO_COVERAGE mutant and five SURVIVED mutants all rest on a single unproven claim ("the divstep budget guard is unreachable"), and the record must state that plainly rather than splitting it into two families that read as independent arguments.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#2	wf_31eab451-c22	findings	sava-core/config/pitest/ed25519-timeouts.csv	4	major		Three of the ten proposed timeout rows are KILLED<->TIMED_OUT flip-prone by test order, and the flips were introduced by this change's own new tests — the template's default reading of that movement is "repair it", so the exception has to be argued explicitly, not assumed.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#3	wf_31eab451-c22	findings	AGENTS.md	390	major		Five prose documents now carry sentences this change falsifies; none of them could be touched by the implementing agents, so every one is orchestrator work before the commit.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#4	wf_31eab451-c22	findings	sava-core/config/pitest/README.md	759	minor		Adding three classes to pitestEd25519 reset the timeout-retirement input identity, which restarts the `pack25519` quiet-run countdown this section documents — a consequence the section should record rather than leave to be rediscovered.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#5	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	66	minor		The written reason proposed for the `len30 = (bits + 29) / 30` -> `* 30` rows understates the cost by calling it a case for a last-resort timing harness; the factor is ~900x in both allocation and inner-loop work, and plans/bouncy-castle-removal.md makes measuring exactly that an obligation of this phase.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#6	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	108	minor		`modOddInverseVar`'s javadoc drops the one precondition that is unique to it, breaking the class note's promise that a reader needs nothing but BouncyCastle's file.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#7	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/Field25519.java	385	nit		`normalize` carries no javadoc, so BouncyCastle's dropped postcondition — the one that gives `encode`'s canonicity claim its meaning — survives only as an item in the class-level bullet list.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#8	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	431	nit		The `updateDE30` `me` acceptance is proven only modulo M; the part that actually decides the result — that D stays inside `cnormalize30`'s (-2M, M) window — is measured, and the written reason should say so.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#9	wf_31eab451-c22	findings	sava-core/src/test/java/software/sava/core/crypto/ed25519/ModInverseTests.java	337	nit		Three of the six assertions in `constantTimeDivstepBudgetCoversTheMeasuredWorstCases` assert a test-local model against literals and so cannot fail for a production reason.	
wf_31eab451-c22#a0cafd0f616a39fba#findings#10	wf_31eab451-c22	findings	.github/workflows/fuzz.yml	54	nit		The task list reflow leaves one task alone on its own line where the file's style was balanced lines.	
wf_31eab451-c22#a3db2d68b1266052c#findings#0	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	139	major		The branch cannot pass its own mutation gate: `pitestEd25519Verify` fails with 34 unkilled mutants absent from `ed25519-accepted.csv` (one of them a NO_COVERAGE row the tooling says is never acceptable as an equivalence) plus 10 unaudited TIMED_OUT instances — the triage table is a handoff, not a resolved state.	
wf_31eab451-c22#a3db2d68b1266052c#findings#1	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/ModInverse.java	108	minor		The javadoc on both entry points never states the `x < m` precondition, even though out of contract the two entry points give different answers for the same input — and the Var doc's "Same assumptions on `m`" plus "The variable-time counterpart of `modOddInverse`" reads as though they are interchangeable.	
wf_31eab451-c22#a3db2d68b1266052c#findings#2	wf_31eab451-c22	findings	sava-core/src/main/java/software/sava/core/crypto/ed25519/Field25519.java	38	nit		The provenance note says "the three deprecated `decode(...)` aliases" but BouncyCastle 1.85.2 has four, so a reader diffing against BC from the note alone is left with one unaccounted method.	
wf_31eab451-c22#a3db2d68b1266052c#findings#3	wf_31eab451-c22	findings	sava-core/src/test/resources/fuzz/README.md	130	nit		The `d_and_two` seed's rationale says "d is the multiplier `pointAdd` feeds through `mul`", but Ed25519Util's `pointAdd` multiplies by `C_d2` (2d) and the precompute paths by `C_d4`; `d` itself is never a `mul` operand in production.	
wf_ff0be015-683#a5d3efe1f4b8755d1#findings#0	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	143	major		The five independently published Bitcoin Core known-answer vectors that the spec file explicitly tells the implementer to use are absent, so at the 63- and 64-byte block/padding boundary the only oracle is BouncyCastle — the very implementation this class exists to become independent of.	
wf_ff0be015-683#a5d3efe1f4b8755d1#findings#1	wf_ff0be015-683	findings	sava/sava-core/build.gradle.kts	83	minor		The crypto mutation suite's `excludedClasses` omits `software.sava.core.crypto.*Fuzz*`, breaking the pattern every other suite in the file follows and the AGENTS.md rule that exclusions must cover the test source set rather than rely on a naming convention — `Ripemd160Fuzz` contains no "Test" and is now the first such class directly in that package.	
wf_ff0be015-683#a5d3efe1f4b8755d1#findings#2	wf_ff0be015-683	findings	sava/AGENTS.md	390	minor		AGENTS.md's live statement about the local fuzz campaign still says eight targets; registering `ripemd160` makes it nine, and nothing in the build enforces this prose.	
wf_ff0be015-683#a5d3efe1f4b8755d1#findings#3	wf_ff0be015-683	findings	sava/HARDENING_NOTES.md	788	minor		A new production class plus a new fuzz target landed with no HARDENING_NOTES.md entry, although the file has a dedicated section for exactly this shape of change and its most recent one still asserts eight targets.	
wf_ff0be015-683#a5d3efe1f4b8755d1#findings#4	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Fuzz.java	37	nit		The fuzz harness's window always runs to the end of the input, so the fuzzer never exercises a window that ends before the array end — the one shape where an over-read past `offset + length` would show up.	
wf_ff0be015-683#a5d3efe1f4b8755d1#findings#5	wf_ff0be015-683	findings	sava/sava-core/build.gradle.kts	88	nit		`targetTests = "software.sava.core.crypto.*Tests"` does not match the plugin-generated `Ripemd160FuzzSeedReplayTest` (singular "Test"), so the new corpus replay runs under `check` but contributes nothing as a PIT killer for the crypto suite — unlike the ed25519 suite, whose `*Test*` pattern does include its replays.	
wf_ff0be015-683#afa04044ed09bb175#findings#0	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	50	major		The five Bitcoin Core published known-answer vectors the brief's spec file explicitly hands over — including the only independently-published expected values at the 63-byte and 64-byte padding/block boundaries — are absent from the tests, leaving those boundaries pinned only by the BouncyCastle oracle.	
wf_ff0be015-683#afa04044ed09bb175#findings#1	wf_ff0be015-683	findings	sava/AGENTS.md	390	minor		AGENTS.md's living "Where the gate runs" section still says eight fuzz targets, which this change makes nine.	
wf_ff0be015-683#afa04044ed09bb175#findings#2	wf_ff0be015-683	findings	sava/HARDENING_NOTES.md	788	minor		No HARDENING_NOTES.md entry records the new fuzz target or the crypto suite's mutant-population growth, breaking the precedent every previous target set and leaving line 788's "eight targets" as the file's last word on the roster.	
wf_ff0be015-683#afa04044ed09bb175#findings#3	wf_ff0be015-683	findings	sava/sava-core/build.gradle.kts	83	nit		The crypto suite's excludedClasses lacks the `software.sava.core.crypto.*Fuzz*` row that every sibling suite with a fuzz harness in its package carries, now that Ripemd160Fuzz is the first `*Fuzz*` class directly in that package; currently inert.	
wf_ff0be015-683#afa04044ed09bb175#findings#4	wf_ff0be015-683	findings	sava/sava-core/build.gradle.kts	88	nit		The crypto suite's `targetTests = "software.sava.core.crypto.*Tests"` does not match the plugin-generated `Ripemd160FuzzSeedReplayTest`, so the committed corpus replay runs under `check` but is not a PIT killer for this suite — unlike the ed25519 suite, whose `*Test*` pattern does include its replay.	
wf_ff0be015-683#afa04044ed09bb175#findings#5	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Fuzz.java	37	nit		The fuzz harness's window always ends at the array end, so the "bytes after the window must not be read" property is never fuzzed — only unit-tested at fixed offsets.	
wf_ff0be015-683#afa04044ed09bb175#findings#6	wf_ff0be015-683	findings	sava/sava-core/src/main/java/software/sava/core/crypto/Ripemd160.java	77	nit		The `@throws IndexOutOfBoundsException if the window does not lie within `input`` wording does not say that a zero-length window at `offset == input.length` is legal, which is the one case a reader could get wrong.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#0	wf_ff0be015-683	findings	sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	143	major		The five Bitcoin Core known-answer vectors the spec brief explicitly directs the implementer to use are absent, so the 63- and 64-byte block boundaries have no independently published expected value — only a BouncyCastle comparison.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#1	wf_ff0be015-683	findings	sava-core/src/test/resources/fuzz/README.md	6	major		The fuzz README's committed invariant "under PIT the replay participates as a killer" is now false for the corpus this change adds, because the crypto suite's `targetTests` glob ends in `Tests` and the plugin-generated class is `Ripemd160FuzzSeedReplayTest`.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#2	wf_ff0be015-683	findings	sava-core/src/test/java/software/sava/core/crypto/Ripemd160Fuzz.java	37	minor		The differential fuzzer never exercises a window with bytes after it, so the "hashes exactly the window" property is only pinned by the unit test's eight fixed offsets, not by the campaign.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#3	wf_ff0be015-683	findings	HARDENING_NOTES.md	788	minor		HARDENING_NOTES.md has no entry for the ninth fuzz target or for the two reviewed deviations behind the implementation, although AGENTS.md names this file as the home for per-suite deviations and every prior fuzz-target addition has an entry.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#4	wf_ff0be015-683	findings	AGENTS.md	390	minor		AGENTS.md's fuzz-campaign guidance still says eight targets; there are now nine.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#5	wf_ff0be015-683	findings	sava-core/config/pitest/README.md	262	minor		The crypto-suite section of the pitest README describes a suite that no longer exists: it states a 10-mutant population and never mentions Ripemd160, which now contributes 66 of the suite's 76 mutants.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#6	wf_ff0be015-683	findings	plans/bouncy-castle-removal.md	3	minor		The plan's status line still says implementation has not started, but its phase 4 has now partially landed.	
wf_ff0be015-683#af5c8c3a408b14a78#findings#7	wf_ff0be015-683	findings	sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	202	nit		Two tests assert the exact runtime class of the guard's exception, which couples them to a JDK implementation detail that is not part of `Objects.checkFromIndexSize`'s contract.	
wf_ff0be015-683#a03e9855e2e484263#findings#0	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	50	minor		The five Bitcoin Core known-answer vectors the spec file prepared as a second independent reference — including the 63- and 64-byte boundary strings it explicitly justified — were silently dropped, and the omission is not in the implementer's open-issues list.	
wf_ff0be015-683#a03e9855e2e484263#findings#1	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Fuzz.java	37	minor		The harness's window always ends at `data.length`, and every corpus seed whose selected offset is non-zero yields a window shorter than 64 bytes — so the committed regression corpus, whose whole job is deterministic `check`-time replay, never drives the in-place block loop at a non-zero offset and never covers bytes sitting after a window.	
wf_ff0be015-683#a03e9855e2e484263#findings#2	wf_ff0be015-683	findings	sava/sava-core/build.gradle.kts	80	minor		The crypto suite is now the only mutation suite whose target package contains a `*Fuzz*` class but whose `excludedClasses` has no `*Fuzz*` row, breaking the pattern every sibling suite follows.	
wf_ff0be015-683#a03e9855e2e484263#findings#3	wf_ff0be015-683	findings	sava/sava-core/build.gradle.kts	88	minor		`targetTests = "software.sava.core.crypto.*Tests"` does not match the plugin-generated `Ripemd160FuzzSeedReplayTest`, so the new committed corpus is replayed by `check` but is not part of the crypto suite's mutant-killing test set (the ed25519 suite's `*Test*` pattern does include its replays).	
wf_ff0be015-683#a03e9855e2e484263#findings#4	wf_ff0be015-683	findings	sava/AGENTS.md	390	minor		Live prose that counts the fuzz roster is now stale at nine targets, and nothing in the build enforces it, so the doc pass has to be done by hand.	
wf_ff0be015-683#a03e9855e2e484263#findings#5	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	178	nit		The sub-block window assertion compares the implementation with itself instead of with the published digest.	
wf_ff0be015-683#a03e9855e2e484263#findings#6	wf_ff0be015-683	findings	sava/sava-core/src/test/java/software/sava/core/crypto/Ripemd160Tests.java	74	nit		The javadoc claims the Wikipedia pair "doubles as the avalanche sanity check: the digests share nothing", but no assertion expresses that property — the test is two independent KATs.	
wf_567bf3e9-b14#a49d68152600096df#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/Transaction.java				HARD COMPILE ERROR once hunk 1 is resolved. v1_tx changed this call from the merge base's `TransactionRecord.sortLegacyAccounts(accounts)` to the unqualified `sortLegacyAccounts(accounts)`, which binds to the interface's own deprecated static delegator. Git auto-merged that change in because main did not touch this line — but main deleted that delegator in f6d3770, and hunk 1 honours the deletion. The result is `cannot find symbol: method sortLegacyAccounts(HashMap<PublicKey,AccountMeta>)`. This is the only unqualified `sort*Accounts` call left in the file; every other one (lines 90, 182, 278, 280, 447, 449) already reads `TransactionRecord.sortV0Accounts(...)` / `TransactionRecord.sortLegacyAccounts(...)`.	
wf_567bf3e9-b14#a49d68152600096df#nonConflictConcerns#1	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/Transaction.java				These two Javadoc blocks auto-merged in cleanly from main (0d68f02 and 91bc814, "fix(core): preserve signer state after failures"), but the implementation that backed them did not survive the merge, so the merged interface now documents behavior no v1 implementation provides. Main's `TransactionRecord.sign(int, Signer)` starts with `if (index < 0 || index >= numSigners) throw new IllegalArgumentException("Invalid signer index %d for transaction with %d required signers.")`, and main's `sign(Collection<Signer>)` resolves every signer index and rejects duplicates into a `seenSignerIndexes` array BEFORE writing any signature, which is exactly what "Assignment-validation failures leave every signature untouched" promises. v1_tx's new `BaseTransaction` (staged as an added file) supersedes `TransactionRecord` as the implementation and has neither: `sign(int index, Signer)` passes `index` straight to `signatureOffset(index)` with no bounds check, and `sign(Collection<Signer>)` calls `recordNumSignatures(numSigners)` and then loops `sign(signer)`, so a mid-loop `Failed to find index for signer` leaves a mutated signature count and a partially-signed buffer. Merge policy 2 says main's hardening must be adopted even where v1_tx rewrote the code, so the docs are correct and the code is what must change.	
wf_567bf3e9-b14#a5b9f7563dc2bcafe#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/BaseTransaction.java				This is where TransactionRecord's `sign(Signer)` went in the v1_tx refactor, and the hoisted body is the PRE-0d68f02 version: when `numSigners() <= 1` it takes the `else` branch and blindly signs slot 0 via `recordNumSignatures(1); Transaction.sign(signer, data, messageOffset(), messageLength(), signatureOffset(0));` WITHOUT checking that the passed signer is the transaction's required signer. Main commit 0d68f02 deleted exactly that branch. Resolving the TransactionRecord hunk take-theirs therefore silently reverts the fix: a single-signer transaction can again be signed by an arbitrary key and will serialize as validly signed. It also reverts `data[0] = 1` back in place of `data[0] = (byte) numSigners`. Main's test `TransactionSigningTests.singleSignerMustMatchTheRequiredPublicKey` (asserts the wrong signer throws AND that `tx.serialized()` is byte-identical afterwards) fails against this body.	
wf_567bf3e9-b14#a5b9f7563dc2bcafe#nonConflictConcerns#1	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/BaseTransaction.java				Main commit 91bc814 added a bounds guard to this method in TransactionRecord; the version hoisted into BaseTransaction by v1_tx has no guard at all. Without it `signatureOffset(index)` is computed from an unvalidated index: for legacy/v0 `1 + (Integer.MIN_VALUE * 64)` wraps to exactly 1, i.e. an invalid negative index silently overwrites the fee payer's signature slot; other out-of-range indexes either write into the message body or throw ArrayIndexOutOfBoundsException after the signer has already been invoked. Main's test `TransactionSigningTests.signIndexRejectsSlotsOutsideTheRequiredSignerRegion` pins both the `Integer.MIN_VALUE` case and `index == numSigners()`, and additionally asserts the signer is never invoked (`signer.signInvocations() == 0`), which requires the guard to run before any offset arithmetic.	
wf_567bf3e9-b14#a5b9f7563dc2bcafe#nonConflictConcerns#2	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/BaseTransaction.java				The hoisted body is the pre-0d68f02 loop (`recordNumSignatures(numSigners); for (var signer : signers) sign(signer);`), which writes signatures one at a time as it iterates. Main rewrote it to pre-resolve every signer's slot first, so an unknown signer or a duplicate is rejected before ANY byte is written; that is the whole point of commit 0d68f02 / 91bc814's "preserve signer state after failures". With v1_tx's body, `sign(List.of(feePayer, unknownSigner))` writes the fee payer's real signature and only then throws, leaving a half-signed transaction, and `sign(List.of(feePayer, feePayer))` writes slot 0 twice and reports success while slot 1 stays zeroed. Main's test `TransactionSigningTests.collectionSigningIsOrderIndependentAndPrevalidatesTheAssignment` asserts both rejected cases leave BOTH signature slots all-zero, and `signCollectionRejectsWrongSignerCount` asserts the same for a count mismatch. NOTE: this fix depends on the private `signerIndex(Signer)` helper introduced by the first concern above — apply that one first.	
wf_567bf3e9-b14#a602395482e0addd7#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeleton.java				Git auto-merged main's new 4th constructor argument `serializedSignatureCount` into every call site, but the sibling file `TransactionSkeletonImpl.java` on the v1_tx side has no such parameter — its constructor is `(data, version, messageOffset, numSignatures, numReadonlySignedAccounts, ...)`. As written this file does not compile, and the tempting local "fix" (deleting the argument here) would silently discard main's commit 7377486: `requireSignableSignatureLayout()` rejects a serialized signature-slot count that disagrees with the message header's required-signature count, and a signature-count prefix longer than one byte, before any `createTransaction` builds a mutable `TransactionRecord`. Dropping the argument also invalidates the `@throws IllegalStateException` Javadoc that hunks 2 and 7 keep on the three abstract `createTransaction` declarations.	
wf_567bf3e9-b14#a602395482e0addd7#nonConflictConcerns#1	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeleton.java				The auto-merged comment from main reads "signer loops in TransactionSkeletonRecord instead of being rejected as malformed", but v1_tx renamed `TransactionSkeletonRecord` to `TransactionSkeletonImpl` (and the file `TransactionSkeletonRecord.java` is deleted in this merge). The comment now names a class that no longer exists.	
wf_567bf3e9-b14#a602395482e0addd7#nonConflictConcerns#2	wf_567bf3e9-b14	nonConflictConcerns	sava-core/src/main/java/software/sava/core/tx/TransactionSkeleton.java				Main's Javadoc (from 6297d63) auto-merged unchanged and describes only the legacy/v0 parsing path, but v1_tx's auto-merged first statement now sniffs `data[0]` for `V1_VERSION_BYTE` and returns `V1TransactionSkeleton.deserialize(data)` before any of the described parsing happens. The documented contract silently omits the v1 dispatch, which is the whole point of the feature branch.	
wf_567bf3e9-b14#a2f6bcdf4a2c736aa#nonConflictConcerns#0	wf_567bf3e9-b14	nonConflictConcerns	sava-rpc/src/main/java/software/sava/rpc/json/http/client/SolanaJsonRpcClient.java				git auto-merged this three-line initializer straight from main (it is main-only text; v1_tx never had it), so it still hard-codes `":0"`. With hunk 1 resolved take-ours, this literal — not the conflict region — is what actually decides the version sent for `getBlock`, so v1_tx's `MAX_SUPPORTED_TRANSACTION_VERSION = 1` would silently have no effect on block requests: full blocks would still be requested at v0 while `getTransaction` asked for v1, an inconsistency that also makes the class's constant half-dead. Note the same value change is asserted verbatim by two test files that main added and v1_tx does not have, so after applying this fix also update sava-rpc/src/test/java/software/sava/rpc/json/http/client/ClientDefaultsRpcRequestTests.java line 194 (`"maxSupportedTransactionVersion":0}]}` -> `"maxSupportedTransactionVersion":1}]}`) and sava-rpc/src/test/java/software/sava/rpc/json/http/client/RoundTripRpcRequestTests.java line 965 (`"maxSupportedTransactionVersion":0,"encoding"` -> `"maxSupportedTransactionVersion":1,"encoding"`); do not edit those two test files as part of this file's resolution, but they must change in the same commit or `:sava-rpc:test` fails.	
